SDate,STime,SDateTime,Station,GROW_AREA,OpenClosed,WDIR,Tide,Class,CATEGORY,Temp,Sal,ColiScore,RawColi,YEAR,LCFlag,RCFlag,ColiVal
2017-04-05,07:48:00,2017-04-05T07:48:00Z,WK057.00,WK,O,NE,HE,CA,A,2,30,1.9,<2,2017,TRUE,FALSE,2
2017-03-13,10:58:00,2017-03-13T10:58:00Z,WK057.00,WK,O,NE,F,CA,A,0,30,1.9,<2,2017,TRUE,FALSE,2
2017-02-08,10:14:00,2017-02-08T10:14:00Z,WK057.00,WK,C,CL,E,P,A,0,32,1.9,<2,2017,TRUE,FALSE,2
2017-01-04,13:20:00,2017-01-04T13:20:00Z,WK057.00,WK,C,CL,F,P,A,6,30,1.9,<2,2017,TRUE,FALSE,2
2016-12-05,13:05:00,2016-12-05T13:05:00Z,WK057.00,WK,C,N,HF,P,A,4,30,1.9,<2,2016,TRUE,FALSE,2
2016-11-28,,2016-11-28T00:00:00Z,WK057.00,WK,C,NW,HF,P,A,5,32,1.9,<2,2016,TRUE,FALSE,2
2016-11-07,,2016-11-07T00:00:00Z,WK057.00,WK,C,N,HF,P,A,8,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-15,10:11:00,2016-08-15T10:11:00Z,WK057.00,WK,C,N,HE,P,A,21,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-03,14:59:00,2016-08-03T14:59:00Z,WK057.00,WK,C,SW,E,P,A,24,30,1.9,<2,2016,TRUE,FALSE,2
2016-05-11,15:37:00,2016-05-11T15:37:00Z,WK057.00,WK,C,SW,H,P,A,10,30,1.9,<2,2016,TRUE,FALSE,2
2016-04-12,15:13:00,2016-04-12T15:13:00Z,WK057.00,WK,C,S,HF,P,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2016-03-22,11:43:00,2016-03-22T11:43:00Z,WK057.00,WK,C,SE,H,P,A,4,30,1.9,<2,2016,TRUE,FALSE,2
2016-03-09,12:47:00,2016-03-09T12:47:00Z,WK057.00,WK,C,NW,E,P,A,7,30,1.9,<2,2016,TRUE,FALSE,2
2016-02-23,09:19:00,2016-02-23T09:19:00Z,WK057.00,WK,C,N,F,P,A,3,32,1.9,<2,2016,TRUE,FALSE,2
2016-01-20,07:20:00,2016-01-20T07:20:00Z,WK057.00,WK,C,NW,H,P,A,-1,32,1.9,<2,2016,TRUE,FALSE,2
2015-12-28,12:31:00,2015-12-28T12:31:00Z,WK057.00,WK,C,NW,H,P,A,2,30,1.9,<2,2015,TRUE,FALSE,2
2015-12-16,14:58:00,2015-12-16T14:58:00Z,WK057.00,WK,C,NW,HE,P,A,7,30,1.9,<2,2015,TRUE,FALSE,2
2015-12-01,13:53:00,2015-12-01T13:53:00Z,WK057.00,WK,C,CL,HF,P,A,5,30,1.9,<2,2015,TRUE,FALSE,2
2015-11-02,15:07:00,2015-11-02T15:07:00Z,WK057.00,WK,C,W,H,P,A,9,30,1.9,<2,2015,TRUE,FALSE,2
2015-09-08,11:06:00,2015-09-08T11:06:00Z,WK057.00,WK,C,SW,E,P,A,21,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-22,15:49:00,2015-07-22T15:49:00Z,WK057.00,WK,C,CL,H,P,A,20,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-17,14:55:00,2015-06-17T14:55:00Z,WK057.00,WK,C,NW,E,P,A,17,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-02,11:08:00,2015-06-02T11:08:00Z,WK057.00,WK,C,N,HF,P,A,13,30,58,58,2015,FALSE,FALSE,58
2015-04-28,07:43:00,2015-04-28T07:43:00Z,WK057.00,WK,C,NW,H,P,A,7,30,1.9,<2,2015,TRUE,FALSE,2
2015-04-22,16:04:00,2015-04-22T16:04:00Z,WK057.00,WK,C,SW,HE,P,A,8,24,1.9,<2,2015,TRUE,FALSE,2
2015-04-07,16:32:00,2015-04-07T16:32:00Z,WK057.00,WK,C,SW,E,P,A,3,30,1.9,<2,2015,TRUE,FALSE,2
2015-03-10,15:52:00,2015-03-10T15:52:00Z,WK057.00,WK,C,,HE,P,A,,,,,2015,,,
2015-02-18,11:10:00,2015-02-18T11:10:00Z,WK057.00,WK,C,,HE,P,A,,,,,2015,,,
2015-01-21,10:54:00,2015-01-21T10:54:00Z,WK057.00,WK,C,CL,H,P,A,-3,32,1.9,<2,2015,TRUE,FALSE,2
2015-01-12,13:12:00,2015-01-12T13:12:00Z,WK057.00,WK,C,,F,P,A,,,,,2015,,,
2019-10-07,08:50:00,2019-10-07T08:50:00Z,WK056.00,WK,C,,E,CA,A,16,31,8,8,2019,FALSE,FALSE,8
2019-09-23,07:48:00,2019-09-23T07:48:00Z,WK056.00,WK,C,,E,CA,A,16,31,6,6,2019,FALSE,FALSE,6
2019-08-20,13:30:00,2019-08-20T13:30:00Z,WK056.00,WK,C,,HF,CA,A,22,31,1.9,<2,2019,TRUE,FALSE,2
2019-07-30,08:04:00,2019-07-30T08:04:00Z,WK056.00,WK,C,,F,CA,A,22,31,5.5,5.5,2019,FALSE,FALSE,5.5
2019-06-26,08:08:00,2019-06-26T08:08:00Z,WK056.00,WK,C,,E,CA,A,15,25,72,72,2019,FALSE,FALSE,72
2019-05-29,,2019-05-29T00:00:00Z,WK056.00,WK,C,,L,CA,A,10,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-29,08:39:00,2019-04-29T08:39:00Z,WK056.00,WK,C,,HE,CA,A,7,26,1.9,<2,2019,TRUE,FALSE,2
2019-03-27,14:45:00,2019-03-27T14:45:00Z,WK056.00,WK,O,,F,CA,A,6,30,2,2,2019,FALSE,FALSE,2
2019-03-18,10:50:00,2019-03-18T10:50:00Z,WK056.00,WK,O,,E,CA,A,0,20,1.9,<2,2019,TRUE,FALSE,2
2019-03-05,15:55:00,2019-03-05T15:55:00Z,WK056.00,WK,,,LE,CA,A,,,,,2019,,,
2019-02-26,20:30:00,2019-02-26T20:30:00Z,WK056.00,WK,,,E,CA,A,,,,,2019,,,
2019-01-28,15:16:00,2019-01-28T15:16:00Z,WK056.00,WK,,,F,CA,A,,,,,2019,,,
2019-01-07,12:35:00,2019-01-07T12:35:00Z,WK056.00,WK,O,,HE,CA,A,7,32,1.9,<2,2019,TRUE,FALSE,2
2018-10-10,10:52:00,2018-10-10T10:52:00Z,WK056.00,WK,C,CL,F,CA,A,15,30,2,2,2018,FALSE,FALSE,2
2018-09-17,16:39:00,2018-09-17T16:39:00Z,WK056.00,WK,C,S,HF,CA,A,22,32,6,6,2018,FALSE,FALSE,6
2018-08-26,,2018-08-26T00:00:00Z,WK056.00,WK,C,S,E,CA,A,22,31,9.1,9.1,2018,FALSE,FALSE,9.1
2018-08-01,13:43:00,2018-08-01T13:43:00Z,WK056.00,WK,C,S,HF,CA,A,25,34,5.5,5.5,2018,FALSE,FALSE,5.5
2018-06-19,15:41:00,2018-06-19T15:41:00Z,WK056.00,WK,C,N,HF,CA,A,17,32,1.9,<2,2018,TRUE,FALSE,2
2018-05-01,11:36:00,2018-05-01T11:36:00Z,WK056.00,WK,C,S,HF,CA,A,10,23,1.9,<2,2018,TRUE,FALSE,2
2018-04-04,13:55:00,2018-04-04T13:55:00Z,WK056.00,WK,O,S,HF,CA,A,5,27,1.9,<2,2018,TRUE,FALSE,2
2018-03-19,12:25:00,2018-03-19T12:25:00Z,WK056.00,WK,O,CL,HF,CA,A,0,37,1.9,<2,2018,TRUE,FALSE,2
2018-02-26,07:38:00,2018-02-26T07:38:00Z,WK056.00,WK,O,CL,H,CA,A,1,33,2,2,2018,FALSE,FALSE,2
2018-02-05,14:05:00,2018-02-05T14:05:00Z,WK056.00,WK,O,N,HF,CA,A,0,2,15,15,2018,FALSE,FALSE,15
2018-01-22,13:15:00,2018-01-22T13:15:00Z,WK056.00,WK,,,HF,CA,A,,,,,2018,,,
2018-01-09,14:13:00,2018-01-09T14:13:00Z,WK056.00,WK,,,F,CA,A,,,,,2018,,,
2017-11-06,11:20:00,2017-11-06T11:20:00Z,WK056.00,WK,C,S,HF,CA,A,13,15,108,108,2017,FALSE,FALSE,108
2017-09-06,11:46:00,2017-09-06T11:46:00Z,WK056.00,WK,C,CL,H,CA,A,19,33,108,108,2017,FALSE,FALSE,108
2017-07-24,12:56:00,2017-07-24T12:56:00Z,WK056.00,WK,C,W,H,CA,A,21,34,28,28,2017,FALSE,FALSE,28
2017-06-19,07:24:00,2017-06-19T07:24:00Z,WK056.00,WK,C,CL,HE,CA,A,19,30,2,2,2017,FALSE,FALSE,2
2017-05-09,11:41:00,2017-05-09T11:41:00Z,WK056.00,WK,C,CL,HE,CA,A,9,25,4,4,2017,FALSE,FALSE,4
2017-04-05,07:43:00,2017-04-05T07:43:00Z,WK056.00,WK,O,NE,HE,CA,A,2,30,1.9,<2,2017,TRUE,FALSE,2
2017-03-13,10:47:00,2017-03-13T10:47:00Z,WK056.00,WK,O,NE,F,CA,A,0,26,1.9,<2,2017,TRUE,FALSE,2
2017-01-04,13:14:00,2017-01-04T13:14:00Z,WK056.00,WK,O,CL,F,CA,A,6,30,1.9,<2,2017,TRUE,FALSE,2
2016-12-05,12:57:00,2016-12-05T12:57:00Z,WK056.00,WK,O,N,F,CA,A,3,30,1.9,<2,2016,TRUE,FALSE,2
2016-11-28,,2016-11-28T00:00:00Z,WK056.00,WK,C,NW,HF,CA,A,2,32,1.9,<2,2016,TRUE,FALSE,2
2016-11-07,,2016-11-07T00:00:00Z,WK056.00,WK,C,N,HF,CA,A,8,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-15,10:01:00,2016-08-15T10:01:00Z,WK056.00,WK,C,CL,HE,CA,A,20,30,35,35,2016,FALSE,FALSE,35
2016-08-03,14:52:00,2016-08-03T14:52:00Z,WK056.00,WK,C,SW,E,CA,A,26,30,620,620,2016,FALSE,FALSE,620
2016-05-11,15:30:00,2016-05-11T15:30:00Z,WK056.00,WK,C,SW,H,CA,A,10,28,1.9,<2,2016,TRUE,FALSE,2
2016-04-12,15:09:00,2016-04-12T15:09:00Z,WK056.00,WK,O,S,HF,CA,A,5,20,1.9,<2,2016,TRUE,FALSE,2
2016-03-22,12:03:00,2016-03-22T12:03:00Z,WK056.00,WK,O,SE,HE,CA,A,5,26,1.9,<2,2016,TRUE,FALSE,2
2016-03-09,12:39:00,2016-03-09T12:39:00Z,WK056.00,WK,O,NW,E,CA,A,8,16,2,2,2016,FALSE,FALSE,2
2016-02-23,09:25:00,2016-02-23T09:25:00Z,WK056.00,WK,O,CL,F,CA,A,0,30,1.9,<2,2016,TRUE,FALSE,2
2016-01-20,07:10:00,2016-01-20T07:10:00Z,WK056.00,WK,O,CL,H,CA,A,-2,18,1.9,<2,2016,TRUE,FALSE,2
2015-12-28,12:26:00,2015-12-28T12:26:00Z,WK056.00,WK,O,NW,H,CA,A,3,30,1.9,<2,2015,TRUE,FALSE,2
2015-12-16,15:04:00,2015-12-16T15:04:00Z,WK056.00,WK,O,NW,HE,CA,A,6,30,2,2,2015,FALSE,FALSE,2
2015-12-01,13:44:00,2015-12-01T13:44:00Z,WK056.00,WK,O,CL,HF,CA,A,5,30,1.9,<2,2015,TRUE,FALSE,2
2015-11-02,15:00:00,2015-11-02T15:00:00Z,WK056.00,WK,O,W,H,CA,A,10,30,1.9,<2,2015,TRUE,FALSE,2
2015-09-08,10:59:00,2015-09-08T10:59:00Z,WK056.00,WK,C,CL,E,CA,A,22,30,120,120,2015,FALSE,FALSE,120
2015-07-22,15:41:00,2015-07-22T15:41:00Z,WK056.00,WK,C,CL,HF,CA,A,21,30,8,8,2015,FALSE,FALSE,8
2015-06-17,14:49:00,2015-06-17T14:49:00Z,WK056.00,WK,C,CL,E,CA,A,19,28,4,4,2015,FALSE,FALSE,4
2015-06-02,11:01:00,2015-06-02T11:01:00Z,WK056.00,WK,C,N,HF,CA,A,13,28,31,31,2015,FALSE,FALSE,31
2015-04-28,07:36:00,2015-04-28T07:36:00Z,WK056.00,WK,O,CL,H,CA,A,7,30,1.9,<2,2015,TRUE,FALSE,2
2015-04-22,15:48:00,2015-04-22T15:48:00Z,WK056.00,WK,C,CL,HE,CA,A,7,2,1.9,<2,2015,TRUE,FALSE,2
2015-04-07,16:28:00,2015-04-07T16:28:00Z,WK056.00,WK,O,SW,E,CA,A,4,8,2,2,2015,FALSE,FALSE,2
2015-03-10,15:44:00,2015-03-10T15:44:00Z,WK056.00,WK,O,,HE,CA,A,,,,,2015,,,
2015-02-18,11:08:00,2015-02-18T11:08:00Z,WK056.00,WK,O,,HE,CA,A,,,,,2015,,,
2015-01-21,10:44:00,2015-01-21T10:44:00Z,WK056.00,WK,O,CL,H,CA,A,-2,16,1.9,<2,2015,TRUE,FALSE,2
2015-01-12,13:26:00,2015-01-12T13:26:00Z,WK056.00,WK,O,,F,CA,A,,,,,2015,,,
2019-10-07,10:15:00,2019-10-07T10:15:00Z,WK055.00,WK,C,,E,CA,A,16,31,120,120,2019,FALSE,FALSE,120
2019-09-23,07:36:00,2019-09-23T07:36:00Z,WK055.00,WK,C,,HE,CA,A,16,31,12.7,12.7,2019,FALSE,FALSE,12.7
2019-08-20,13:35:00,2019-08-20T13:35:00Z,WK055.00,WK,C,,HF,CA,A,22,31,2,2,2019,FALSE,FALSE,2
2019-07-30,08:02:00,2019-07-30T08:02:00Z,WK055.00,WK,C,,F,CA,A,21,31,22,22,2019,FALSE,FALSE,22
2019-06-26,08:04:00,2019-06-26T08:04:00Z,WK055.00,WK,C,,E,CA,A,13,31,15,15,2019,FALSE,FALSE,15
2019-05-29,,2019-05-29T00:00:00Z,WK055.00,WK,C,,L,CA,A,9,25,15,15,2019,FALSE,FALSE,15
2019-04-29,08:34:00,2019-04-29T08:34:00Z,WK055.00,WK,C,,HE,CA,A,7,26,1.9,<2,2019,TRUE,FALSE,2
2019-03-27,14:40:00,2019-03-27T14:40:00Z,WK055.00,WK,O,,F,CA,A,5,30,1.9,<2,2019,TRUE,FALSE,2
2019-03-18,10:45:00,2019-03-18T10:45:00Z,WK055.00,WK,O,,E,CA,A,2,24,4,4,2019,FALSE,FALSE,4
2019-03-05,15:48:00,2019-03-05T15:48:00Z,WK055.00,WK,,,LE,CA,A,,,,,2019,,,
2019-02-26,20:23:00,2019-02-26T20:23:00Z,WK055.00,WK,O,,E,CA,A,-1,30,1.9,<2,2019,TRUE,FALSE,2
2019-01-28,14:55:00,2019-01-28T14:55:00Z,WK055.00,WK,,,F,CA,A,,,,,2019,,,
2019-01-07,12:25:00,2019-01-07T12:25:00Z,WK055.00,WK,O,,HE,CA,A,5,32,1.9,<2,2019,TRUE,FALSE,2
2018-10-10,10:49:00,2018-10-10T10:49:00Z,WK055.00,WK,C,CL,F,CA,A,14,31,4,4,2018,FALSE,FALSE,4
2018-09-17,16:29:00,2018-09-17T16:29:00Z,WK055.00,WK,C,S,F,CA,A,20,32,11,11,2018,FALSE,FALSE,11
2018-08-26,,2018-08-26T00:00:00Z,WK055.00,WK,C,S,E,CA,A,21,32,2,2,2018,FALSE,FALSE,2
2018-08-01,13:39:00,2018-08-01T13:39:00Z,WK055.00,WK,C,S,HF,CA,A,24,34,1.9,<2,2018,TRUE,FALSE,2
2018-06-19,15:36:00,2018-06-19T15:36:00Z,WK055.00,WK,C,N,HF,CA,A,16,32,1.9,<2,2018,TRUE,FALSE,2
2018-05-01,11:33:00,2018-05-01T11:33:00Z,WK055.00,WK,C,S,HF,CA,A,10,23,1.9,<2,2018,TRUE,FALSE,2
2018-04-04,13:43:00,2018-04-04T13:43:00Z,WK055.00,WK,O,S,HF,CA,A,5,31,1.9,<2,2018,TRUE,FALSE,2
2018-03-20,15:40:00,2018-03-20T15:40:00Z,WK055.00,WK,O,CL,E,CA,A,3,34,1.9,<2,2018,TRUE,FALSE,2
2018-03-19,12:20:00,2018-03-19T12:20:00Z,WK055.00,WK,O,CL,HF,CA,A,1,37,1.9,<2,2018,TRUE,FALSE,2
2018-02-26,07:29:00,2018-02-26T07:29:00Z,WK055.00,WK,O,CL,H,CA,A,1,36,2,2,2018,FALSE,FALSE,2
2018-02-05,13:55:00,2018-02-05T13:55:00Z,WK055.00,WK,,,HF,CA,A,,,,,2018,,,
2018-01-22,13:05:00,2018-01-22T13:05:00Z,WK055.00,WK,,,HF,CA,A,,,,,2018,,,
2018-01-09,14:12:00,2018-01-09T14:12:00Z,WK055.00,WK,,,F,CA,A,,,,,2018,,,
2017-11-06,11:15:00,2017-11-06T11:15:00Z,WK055.00,WK,C,S,HF,CA,A,12,28,4,4,2017,FALSE,FALSE,4
2017-09-06,11:43:00,2017-09-06T11:43:00Z,WK055.00,WK,C,CL,H,CA,A,17,34,6,6,2017,FALSE,FALSE,6
2017-07-24,12:50:00,2017-07-24T12:50:00Z,WK055.00,WK,C,W,H,CA,A,20,33,42,42,2017,FALSE,FALSE,42
2017-06-19,07:18:00,2017-06-19T07:18:00Z,WK055.00,WK,C,S,H,CA,A,18,30,2,2,2017,FALSE,FALSE,2
2017-05-09,11:36:00,2017-05-09T11:36:00Z,WK055.00,WK,C,CL,H,CA,A,10,25,1.9,<2,2017,TRUE,FALSE,2
2017-04-05,07:38:00,2017-04-05T07:38:00Z,WK055.00,WK,O,NE,HE,CA,A,1,28,6,6,2017,FALSE,FALSE,6
2017-03-13,10:39:00,2017-03-13T10:39:00Z,WK055.00,WK,O,NE,F,CA,A,0,30,1.9,<2,2017,TRUE,FALSE,2
2017-01-04,13:00:00,2017-01-04T13:00:00Z,WK055.00,WK,O,CL,F,CA,A,6,26,2,2,2017,FALSE,FALSE,2
2016-12-05,12:51:00,2016-12-05T12:51:00Z,WK055.00,WK,O,N,F,CA,A,3,30,4,4,2016,FALSE,FALSE,4
2016-11-28,,2016-11-28T00:00:00Z,WK055.00,WK,C,NW,HF,CA,A,5,32,1.9,<2,2016,TRUE,FALSE,2
2016-11-07,,2016-11-07T00:00:00Z,WK055.00,WK,C,N,HF,CA,A,7,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-15,09:56:00,2016-08-15T09:56:00Z,WK055.00,WK,C,CL,HE,CA,A,22,30,10,10,2016,FALSE,FALSE,10
2016-08-03,14:46:00,2016-08-03T14:46:00Z,WK055.00,WK,C,SW,E,CA,A,24,30,9.1,9.1,2016,FALSE,FALSE,9.1
2016-05-11,15:25:00,2016-05-11T15:25:00Z,WK055.00,WK,C,SW,H,CA,A,12,30,1.9,<2,2016,TRUE,FALSE,2
2016-04-12,15:05:00,2016-04-12T15:05:00Z,WK055.00,WK,O,S,HF,CA,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2016-03-22,11:38:00,2016-03-22T11:38:00Z,WK055.00,WK,O,SE,H,CA,A,2,26,1.9,<2,2016,TRUE,FALSE,2
2016-03-09,13:07:00,2016-03-09T13:07:00Z,WK055.00,WK,O,NW,E,CA,A,8,29,1.9,<2,2016,TRUE,FALSE,2
2016-02-23,09:31:00,2016-02-23T09:31:00Z,WK055.00,WK,O,N,F,CA,A,2,31,1.9,1.9,2016,FALSE,FALSE,2
2016-01-20,07:03:00,2016-01-20T07:03:00Z,WK055.00,WK,O,CL,H,CA,A,-2,30,1.9,<2,2016,TRUE,FALSE,2
2015-12-28,12:20:00,2015-12-28T12:20:00Z,WK055.00,WK,O,NW,H,CA,A,2,30,1.9,<2,2015,TRUE,FALSE,2
2015-12-16,15:11:00,2015-12-16T15:11:00Z,WK055.00,WK,O,NW,HE,CA,A,6,30,122,122,2015,FALSE,FALSE,122
2015-12-01,13:39:00,2015-12-01T13:39:00Z,WK055.00,WK,O,CL,HF,CA,A,5,30,4,4,2015,FALSE,FALSE,4
2015-11-02,14:55:00,2015-11-02T14:55:00Z,WK055.00,WK,O,W,H,CA,A,10,30,1.9,<2,2015,TRUE,FALSE,2
2015-09-08,10:53:00,2015-09-08T10:53:00Z,WK055.00,WK,C,CL,E,CA,A,22,30,2,2,2015,FALSE,FALSE,2
2015-07-22,15:35:00,2015-07-22T15:35:00Z,WK055.00,WK,C,CL,HF,CA,A,20,30,26,26,2015,FALSE,FALSE,26
2015-06-17,14:44:00,2015-06-17T14:44:00Z,WK055.00,WK,C,CL,E,CA,A,18,30,7.3,7.3,2015,FALSE,FALSE,7.3
2015-06-02,10:54:00,2015-06-02T10:54:00Z,WK055.00,WK,C,CL,HF,CA,A,13,24,540,540,2015,FALSE,FALSE,540
2015-04-28,07:30:00,2015-04-28T07:30:00Z,WK055.00,WK,O,NW,H,CA,A,6,28,2,2,2015,FALSE,FALSE,2
2015-04-22,15:43:00,2015-04-22T15:43:00Z,WK055.00,WK,C,CL,HE,CA,A,7,24,1.9,<2,2015,TRUE,FALSE,2
2015-04-07,16:24:00,2015-04-07T16:24:00Z,WK055.00,WK,O,SW,E,CA,A,4,30,1.9,<2,2015,TRUE,FALSE,2
2015-03-10,15:38:00,2015-03-10T15:38:00Z,WK055.00,WK,O,,HE,CA,A,,,,,2015,,,
2015-02-18,11:06:00,2015-02-18T11:06:00Z,WK055.00,WK,O,,HE,CA,A,,,,,2015,,,
2015-01-12,13:00:00,2015-01-12T13:00:00Z,WK055.00,WK,O,CL,F,CA,A,-0.5,32,2,2,2015,FALSE,FALSE,2
2019-09-23,07:37:00,2019-09-23T07:37:00Z,WK054.50,WK,C,,HE,P,A,15,31,4,4,2019,FALSE,FALSE,4
2019-08-20,13:50:00,2019-08-20T13:50:00Z,WK054.50,WK,C,,HF,P,A,20,31,2,2,2019,FALSE,FALSE,2
2019-07-30,07:48:00,2019-07-30T07:48:00Z,WK054.50,WK,C,,F,P,A,20,31,1.9,<2,2019,TRUE,FALSE,2
2019-06-26,07:47:00,2019-06-26T07:47:00Z,WK054.50,WK,C,,E,P,A,13,31,29,29,2019,FALSE,FALSE,29
2019-05-29,,2019-05-29T00:00:00Z,WK054.50,WK,C,,L,P,A,9,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-29,08:26:00,2019-04-29T08:26:00Z,WK054.50,WK,C,,HE,P,A,7,26,1.9,<2,2019,TRUE,FALSE,2
2018-10-10,10:39:00,2018-10-10T10:39:00Z,WK054.50,WK,C,CL,F,P,A,14,34,1.9,<2,2018,TRUE,FALSE,2
2018-09-17,16:19:00,2018-09-17T16:19:00Z,WK054.50,WK,C,S,F,P,A,18,32,1.9,<2,2018,TRUE,FALSE,2
2018-08-26,,2018-08-26T00:00:00Z,WK054.50,WK,C,S,E,P,A,20,31,1.9,<2,2018,TRUE,FALSE,2
2018-08-01,13:30:00,2018-08-01T13:30:00Z,WK054.50,WK,C,S,HF,P,A,21,34,1.9,<2,2018,TRUE,FALSE,2
2018-06-19,15:25:00,2018-06-19T15:25:00Z,WK054.50,WK,C,N,HF,P,A,16,32,1.9,<2,2018,TRUE,FALSE,2
2018-05-01,11:23:00,2018-05-01T11:23:00Z,WK054.50,WK,C,S,F,P,A,10,26,1.9,<2,2018,TRUE,FALSE,2
2018-04-04,13:35:00,2018-04-04T13:35:00Z,WK054.50,WK,C,S,HF,P,A,5,31,1.9,<2,2018,TRUE,FALSE,2
2017-11-06,13:20:00,2017-11-06T13:20:00Z,WK054.50,WK,C,S,HE,P,A,11,27,12,12,2017,FALSE,FALSE,12
2017-09-06,11:37:00,2017-09-06T11:37:00Z,WK054.50,WK,C,S,H,P,A,17,34,6,6,2017,FALSE,FALSE,6
2017-07-24,12:42:00,2017-07-24T12:42:00Z,WK054.50,WK,C,W,H,P,A,20,33,2,2,2017,FALSE,FALSE,2
2017-06-19,07:10:00,2017-06-19T07:10:00Z,WK054.50,WK,C,S,H,P,A,17,30,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,11:27:00,2017-05-09T11:27:00Z,WK054.50,WK,C,CL,H,P,A,10,25,1.9,<2,2017,TRUE,FALSE,2
2017-04-05,07:32:00,2017-04-05T07:32:00Z,WK054.50,WK,C,NE,HE,P,A,2,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-28,,2016-11-28T00:00:00Z,WK054.50,WK,C,NW,HF,P,A,6,32,1.9,<2,2016,TRUE,FALSE,2
2016-11-07,,2016-11-07T00:00:00Z,WK054.50,WK,C,N,F,P,A,8,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-15,,2016-08-15T00:00:00Z,WK054.50,WK,C,N,HF,P,A,22,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-03,14:39:00,2016-08-03T14:39:00Z,WK054.50,WK,C,W,E,P,A,23,30,1.9,<2,2016,TRUE,FALSE,2
2016-05-11,15:18:00,2016-05-11T15:18:00Z,WK054.50,WK,C,SW,H,P,A,9,30,1.9,<2,2016,TRUE,FALSE,2
2016-04-12,14:57:00,2016-04-12T14:57:00Z,WK054.50,WK,C,S,HF,P,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2015-12-28,12:12:00,2015-12-28T12:12:00Z,WK054.50,WK,C,NW,HF,P,A,1,30,1.9,<2,2015,TRUE,FALSE,2
2015-11-02,14:46:00,2015-11-02T14:46:00Z,WK054.50,WK,C,W,HF,P,A,10,30,1.9,<2,2015,TRUE,FALSE,2
2015-09-08,10:46:00,2015-09-08T10:46:00Z,WK054.50,WK,C,SW,E,P,A,19,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-22,15:29:00,2015-07-22T15:29:00Z,WK054.50,WK,C,CL,HF,P,A,21,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-17,14:37:00,2015-06-17T14:37:00Z,WK054.50,WK,C,NW,E,P,A,17,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-02,10:45:00,2015-06-02T10:45:00Z,WK054.50,WK,C,N,HF,P,A,12,30,9.1,9.1,2015,FALSE,FALSE,9.1
2015-04-22,15:31:00,2015-04-22T15:31:00Z,WK054.50,WK,C,SW,HE,P,A,8,24,1.9,<2,2015,TRUE,FALSE,2
2015-04-07,16:18:00,2015-04-07T16:18:00Z,WK054.50,WK,C,SW,E,P,A,4,31,1.9,<2,2015,TRUE,FALSE,2
2019-09-23,07:27:00,2019-09-23T07:27:00Z,WK053.50,WK,O,,HE,A,A,15,31,1.9,<2,2019,TRUE,FALSE,2
2019-08-20,14:06:00,2019-08-20T14:06:00Z,WK053.50,WK,O,,HF,A,A,22,31,1.9,<2,2019,TRUE,FALSE,2
2019-07-30,07:33:00,2019-07-30T07:33:00Z,WK053.50,WK,O,,F,A,A,20,31,20,20,2019,FALSE,FALSE,20
2019-06-26,07:31:00,2019-06-26T07:31:00Z,WK053.50,WK,O,,HE,A,A,13,30,840,840,2019,FALSE,FALSE,840
2019-05-29,,2019-05-29T00:00:00Z,WK053.50,WK,O,,L,A,A,10,25,2,2,2019,FALSE,FALSE,2
2019-04-29,08:15:00,2019-04-29T08:15:00Z,WK053.50,WK,O,,H,A,A,7,26,1.9,<2,2019,TRUE,FALSE,2
2019-03-18,10:38:00,2019-03-18T10:38:00Z,WK053.50,WK,O,,HE,CA,A,3,31,1.9,<2,2019,TRUE,FALSE,2
2019-02-26,20:15:00,2019-02-26T20:15:00Z,WK053.50,WK,O,,E,CA,A,-1,30,1.9,<2,2019,TRUE,FALSE,2
2019-01-28,14:45:00,2019-01-28T14:45:00Z,WK053.50,WK,O,,F,CA,A,0,32,1.9,<2,2019,TRUE,FALSE,2
2019-01-07,12:12:00,2019-01-07T12:12:00Z,WK053.50,WK,O,,HE,CA,A,5,32,1.9,<2,2019,TRUE,FALSE,2
2018-10-10,10:29:00,2018-10-10T10:29:00Z,WK053.50,WK,O,CL,F,CA,A,15,34,1.9,<2,2018,TRUE,FALSE,2
2018-09-17,16:09:00,2018-09-17T16:09:00Z,WK053.50,WK,C,S,F,CA,A,20,32,2,2,2018,FALSE,FALSE,2
2018-08-26,,2018-08-26T00:00:00Z,WK053.50,WK,C,S,E,CA,A,21,31,12,12,2018,FALSE,FALSE,12
